horizon,symbol,model,family,rmse,mase,hit_rate,base_rate,rmse_skill_pct,dir_skill_pct,dm_p,coverage,folds
10,AMZN,historical_mean,baseline,0.06452145569701453,0.9959856343060192,0.5496031746031746,0.5496031746031746,-0.805517514298626,0.0,0.7683135838284709,0.7579365079365079,8
10,AMZN,ridge,linear,0.08713686232842487,1.3875932909539153,0.4900793650793651,0.5496031746031746,-38.12094175940266,-10.830324909747304,0.0041220468334868254,0.7123015873015873,8
10,AMZN,elastic_net,linear,0.09511932385881143,1.5310232083855435,0.49999999999999994,0.5496031746031746,-50.3700777199352,-9.025270758122751,0.0014342766830286457,0.7281746031746033,8
10,AMZN,random_forest,tree,0.06306202152050072,0.9646453030946875,0.5456349206349207,0.5496031746031746,1.3930596226545688,-0.7220216606498371,0.7605156774534607,0.748015873015873,8
10,AMZN,gradient_boosting,tree,0.06765681703808488,1.0787739404883077,0.5317460317460319,0.5496031746031746,-4.655778029864077,-3.2490974729241966,0.48062444788739755,0.7003968253968254,8
10,AMZN,lightgbm,tree,0.06693403060750303,1.0564335033295589,0.5674603174603174,0.5496031746031746,-3.6773876614180967,3.2490974729241757,0.600979727110506,0.6845238095238095,8
10,META,naive_last_price,baseline,0.0711874474462434,1.0,,0.5138888888888888,0.0,0.0,,0.7777777777777778,8
10,META,historical_mean,baseline,0.07289696479834158,1.0466793215139372,0.5138888888888888,0.5138888888888888,-2.8628695223116507,0.0,0.5873728047748727,0.7420634920634921,8
10,META,ridge,linear,0.09391726980213597,1.3496144266684726,0.4841269841269841,0.5138888888888888,-34.65109636221162,-5.791505791505782,0.004560844665658648,0.753968253968254,8
10,META,elastic_net,linear,0.11026215434710618,1.6068582394607058,0.47817460317460314,0.5138888888888888,-61.203475558887455,-6.949806949806936,0.008775014034689388,0.753968253968254,8
10,META,random_forest,tree,0.07786340275994916,1.1295448562804378,0.5,0.5138888888888888,-10.003217016123124,-2.7027027027026933,0.1592253443339111,0.7301587301587302,8
10,META,gradient_boosting,tree,0.0933965309721562,1.3434061251722094,0.5218253968253967,0.5138888888888888,-34.254657018830414,1.5444015444015609,0.013776208078598584,0.7321428571428571,8
10,META,lightgbm,tree,0.09169782199616897,1.3246095415885697,0.5099206349206349,0.5138888888888888,-30.61756765791397,-0.7722007722007695,0.019811585596355874,0.746031746031746,8
10,TSLA,naive_last_price,baseline,0.11397076524604435,1.0,,0.5218253968253969,0.0,0.0,,0.8134920634920635,8
10,TSLA,historical_mean,baseline,0.11506482473550336,1.0400515889670452,0.45634920634920634,0.5218253968253969,-0.6069744321601567,-12.547528517110273,0.6923754616071931,0.8154761904761905,8
10,TSLA,ridge,linear,0.17892757948153087,1.7827984586051806,0.5297619047619048,0.5218253968253969,-57.91459693215239,1.5209125475285115,0.000370557207530986,0.7837301587301586,8
10,TSLA,elastic_net,linear,0.2442971345751593,2.3653580066343145,0.5198412698412698,0.5218253968253969,-119.55344206396812,-0.38022813688212787,0.0005129427381713736,0.7281746031746031,8
10,TSLA,random_forest,tree,0.11542618766144996,1.0022724053604755,0.5575396825396826,0.5218253968253969,-1.7212861730986573,6.844106463878323,0.5033041613789833,0.8194444444444444,8
10,TSLA,gradient_boosting,tree,0.12784370139657722,1.104695656866709,0.5,0.5218253968253969,-14.687111345176064,-4.182509505703428,0.025929261074134624,0.863095238095238,8
10,TSLA,lightgbm,tree,0.1302764131585521,1.123322082008507,0.496031746031746,0.5218253968253969,-16.63369984722931,-4.942965779467684,0.019827689006440607,0.8432539682539683,8
10,JPM,naive_last_price,baseline,0.04786153010575066,1.0,,0.6111111111111112,0.0,0.0,,0.7797619047619047,8
10,JPM,historical_mean,baseline,0.04622531109488419,0.9640033140273729,0.6111111111111112,0.6111111111111112,2.7599757714024675,0.0,0.462556486859814,0.7440476190476191,8
10,JPM,ridge,linear,0.053752208069103545,1.1226063476801684,0.5535714285714286,0.6111111111111112,-18.109246169073835,-9.415584415584417,0.1615208248753377,0.7698412698412698,8
10,JPM,elastic_net,linear,0.06142962457672061,1.2822454119702644,0.5555555555555555,0.6111111111111112,-38.22973464972006,-9.090909090909093,0.07306482884555554,0.7341269841269842,8
10,JPM,random_forest,tree,0.04723443966625534,0.9793950258125479,0.6150793650793651,0.6111111111111112,0.12593352965365456,0.649350649350647,0.9808975861502127,0.7162698412698412,8
10,JPM,gradient_boosting,tree,0.05422475930541831,1.11941907296266,0.5198412698412698,0.6111111111111112,-14.841027069414547,-14.935064935064934,0.0872249998451704,0.746031746031746,8
10,JPM,lightgbm,tree,0.05315880108712144,1.0970152519994558,0.5119047619047619,0.6111111111111112,-12.59519766535977,-16.233766233766247,0.12226247208545216,0.7658730158730158,8
10,XOM,naive_last_price,baseline,0.04470995211764074,1.0,,0.5664362519201229,0.0,0.0,,0.7063492063492063,8
10,XOM,historical_mean,baseline,0.044413066331021,0.9898853749912406,0.5664362519201229,0.5664362519201229,0.6988082602581658,0.0,0.5986566626375058,0.7202380952380952,8
10,XOM,ridge,linear,0.06483898773686855,1.4101158200345738,0.544610855094726,0.5664362519201229,-58.091674086549006,-3.8596491228070273,0.028392483143261815,0.7003968253968254,8
10,XOM,elastic_net,linear,0.0739249128459533,1.6304534035208231,0.5307859703020994,0.5664362519201229,-77.22989356989717,-6.315789473684212,0.017716142687389302,0.7023809523809523,8
10,XOM,random_forest,tree,0.045054607839229696,0.9951839027769842,0.51273681515617,0.5664362519201229,-1.4824898130116893,-9.473684210526319,0.5517965255247717,0.7222222222222222,8
10,XOM,gradient_boosting,tree,0.051053443362855035,1.1461324465297411,0.5147849462365591,0.5664362519201229,-15.726968264723462,-9.12280701754386,0.07834454049282935,0.6924603174603174,8
10,XOM,lightgbm,tree,0.05096918929413105,1.16658045291129,0.496831797235023,0.5664362519201229,-14.613697129985503,-12.280701754385964,0.08669396383718286,0.7023809523809523,8
10,JNJ,naive_last_price,baseline,0.036803252853541316,1.0,,0.6016705069124424,0.0,0.0,,0.8075396825396826,8
10,JNJ,historical_mean,baseline,0.03704870491418961,1.0093515588620254,0.41221838197644645,0.6016705069124424,-0.5605656986394925,-31.68316831683169,0.5568324666738906,0.8015873015873015,8
10,JNJ,ridge,linear,0.08891169468323656,2.564814746059099,0.4538850486431132,0.6016705069124424,-181.95043543542545,-24.752475247524757,0.002395043197931379,0.5972222222222223,8
10,JNJ,elastic_net,linear,0.10309803506128858,2.982692292651503,0.44594854070660517,0.6016705069124424,-227.84564013071082,-26.072607260726073,0.0019210522803534413,0.5674603174603174,8
10,JNJ,random_forest,tree,0.03785131346862761,1.022636792204805,0.4815988223246288,0.6016705069124424,-3.6552049419874777,-20.132013201320138,0.18850337200966516,0.8015873015873016,8
10,JNJ,gradient_boosting,tree,0.04200514941375361,1.1241657387260602,0.5114247311827956,0.6016705069124424,-16.82520292132772,-15.18151815181519,0.019338028593707923,0.7162698412698412,8
10,JNJ,lightgbm,tree,0.041586939838342676,1.1030183337595258,0.4935355862775217,0.6016705069124424,-15.688263766394893,-18.151815181518153,0.02129586319148924,0.7361111111111112,8
10,WMT,naive_last_price,baseline,0.048681288866606595,1.0,,0.6408730158730158,0.0,0.0,,0.7738095238095237,8
