horizon,symbol,model,rmse,mase,r2,rmse_skill_pct,dm_p,coverage
10,GOOGL,lightgbm,0.4439438098498477,0.9154045029424853,0.025520563402611912,3.200133069172917,0.7520177492692974,0.8511904761904762
10,AMZN,naive_last_price,0.4780304058173862,1.0,-0.020145054809241586,0.0,,0.8591269841269842
10,AMZN,historical_mean,0.47917982937925585,1.002834261089189,-0.024847670104220093,-0.24085634986816817,0.5291475753586066,0.8690476190476191
10,AMZN,ridge,0.47390356695491703,1.0189093753851282,-0.2705579935642705,-1.8671957647749649,0.875777552294875,0.7638888888888888
10,AMZN,elastic_net,0.5507989311564785,1.2383912177278567,-0.8813103844721966,-15.253476042839043,0.20096187307923108,0.7698412698412698
10,AMZN,random_forest,0.42430031446778793,0.8803266171215184,0.19836601739622794,10.985726208596658,0.00014829989471931704,0.876984126984127
10,AMZN,gradient_boosting,0.3907134007791976,0.8100114510007363,0.15772629996702675,18.989839791786867,0.012169822960375276,0.8591269841269841
10,AMZN,lightgbm,0.3858421120517088,0.797343604060096,0.20660748697466347,19.651493439862666,0.005549720514603784,0.8511904761904762
10,META,naive_last_price,0.5755995834142169,1.0,-0.008918915056399912,0.0,,0.8333333333333333
10,META,historical_mean,0.5758758355138871,1.0019676684857943,-0.010183746303872782,-0.039467194791109605,0.8816999185599186,0.8293650793650793
10,META,ridge,0.564011621593913,1.0376543938722118,-0.12790581526524486,-0.4545698223795913,0.9656684063143621,0.8055555555555556
10,META,elastic_net,0.6309963556912078,1.2030168591171524,-0.5782676967197942,-12.55612132599202,0.31570693808293937,0.8392857142857142
10,META,random_forest,0.537065241568679,0.9486305655085456,0.11477992469764778,6.750790100719506,0.04687534224067469,0.8134920634920635
10,META,gradient_boosting,0.5144175888499539,0.9502845589042748,0.10074472747655927,11.74401224048518,0.08417918911024458,0.8353174603174603
10,META,lightgbm,0.5131270322376565,0.9302995356568007,0.11910724868682664,11.877936989087178,0.07901226358509894,0.8194444444444444
10,TSLA,naive_last_price,0.3703115820264331,1.0,-0.043235521914525565,0.0,,0.8313492063492064
10,TSLA,historical_mean,0.3721338230364789,1.0042138038871884,-0.05509857101794391,-0.436471908108893,0.21454812398567435,0.8293650793650793
10,TSLA,ridge,0.44568268182014814,1.1595749576356633,-0.5722773620095591,-26.76940811656774,0.11083910495374938,0.8035714285714286
10,TSLA,elastic_net,0.6135060518349197,1.5936114329347773,-2.0812993302709524,-82.78518778141051,0.019425861635799846,0.7896825396825398
10,TSLA,random_forest,0.352488526793028,0.9327872497356657,0.002532574498089704,5.754874134974752,0.11061881149890906,0.8392857142857143
10,TSLA,gradient_boosting,0.3590698096268886,0.9949686106742851,-0.19552461920473485,3.6435259557156985,0.6186211547883669,0.8333333333333334
10,TSLA,lightgbm,0.3599295164065418,1.0036651774490977,-0.17821125361578455,3.5277630094612045,0.6161466830846514,0.8353174603174602
10,JPM,naive_last_price,0.6019673307074385,1.0,-0.04668908570805888,0.0,,0.8115079365079365
10,JPM,historical_mean,0.60245427485263,1.001933334441589,-0.04933809291768332,-0.04450703847860282,0.891013646539137,0.8174603174603174
10,JPM,ridge,0.544779351303536,0.9508091983641638,0.05477417169879596,10.331067305782371,0.20915182193577952,0.8353174603174602
10,JPM,elastic_net,0.6494426049456732,1.1346568842913611,-0.4109111665032905,-9.339022465867064,0.3798117221615258,0.8472222222222222
10,JPM,random_forest,0.5480661767221571,0.9126988161754046,0.11616901279772816,8.694489126417471,0.0051116975708422885,0.8472222222222222
10,JPM,gradient_boosting,0.5014446021766024,0.8180929303514073,0.25293958663097804,17.14662800979768,0.008799708303918852,0.8591269841269842
10,JPM,lightgbm,0.49036728428621096,0.7978307773993085,0.29652931077042366,18.590922624724104,0.003267440331406579,0.8591269841269842
10,XOM,naive_last_price,0.4068024621736529,1.0,-0.028422153397441474,0.0,,0.7936507936507936
10,XOM,historical_mean,0.4071565353357325,0.9993222189539257,-0.03226706764905227,-0.02127251753969439,0.9230519807314961,0.7936507936507936
10,XOM,ridge,0.43951254627207537,1.1532788726223488,-0.33844416625997686,-8.191289746659859,0.287476468318006,0.7301587301587302
